DEPT,PS,PZ,GK,NGK,DS,LIT
925.6,158.2,180.13,0.945,2.1542,0.209,53
925.8,158.4,173.36,0.964,2.098,0.2053,53
926.0,157.9,166.61,0.996,2.1377,0.2051,53
926.4,160.4,155.87,0.866,2.184,0.2065,53
926.6,162.1,163.44,0.854,2.2378,0.2051,53
926.8,161.9,177.37,0.705,2.3338,0.2067,53
927.0,160.1,195.58,0.807,2.4828,0.2164,91
927.4,154.0,195.58,0.823,2.5159,0.2165,91
927.6,149.9,195.58,0.874,2.5151,0.2165,91
927.8,146.5,195.58,0.913,2.3231,0.216,53
928.0,143.9,195.58,0.917,2.2709,0.2109,53
928.4,140.5,195.58,0.964,2.3984,0.214,53
928.6,139.3,195.58,1.016,2.4141,0.2117,53
928.8,139.1,195.58,0.992,2.4795,0.2084,53
929.0,139.8,195.58,1.063,2.6342,0.2086,52
929.4,138.4,195.58,0.964,2.5291,0.2135,52
929.6,138.7,195.58,0.988,2.4232,0.2133,52
929.8,138.4,195.58,0.964,2.4025,0.2096,53
930.0,137.0,195.58,1.071,2.3487,0.2087,53
930.4,139.0,195.58,1.012,2.5167,0.2091,53
930.6,138.3,195.58,1.023,2.6442,0.21,53
930.8,137.3,195.58,0.874,2.6847,0.2094,52
931.0,137.3,195.58,0.937,2.6533,0.2083,52
931.4,132.7,195.58,1.02,2.5829,0.2096,52
931.6,131.5,195.58,1.122,2.4969,0.2096,52
931.8,131.9,195.58,1.106,2.5175,0.2099,52
932.0,132.2,195.58,1.173,2.4398,0.2105,52
932.4,133.0,195.58,1.205,2.309,0.208,52
932.6,133.9,195.58,1.275,2.3206,0.2075,53
932.8,137.3,195.58,1.216,2.28,0.2068,53
933.0,140.9,189.83,1.24,2.2751,0.2058,53
933.4,150.8,151.94,1.145,2.3926,0.2066,53
933.6,153.0,126.77,1.083,2.3719,0.2075,53
933.8,156.8,104.23,1.212,2.3123,0.2088,53
934.0,163.0,89.35,1.256,2.2809,0.2082,53
934.4,170.2,75.62,1.264,2.2924,0.2076,53
934.6,172.2,80.61,1.232,2.3636,0.2073,53
934.8,173.9,82.44,1.327,2.5118,0.2066,53
935.0,175.7,83.68,1.397,2.6417,0.2064,52
935.4,181.9,74.64,1.09,2.7435,0.2069,52
935.6,185.3,72.02,0.838,2.6814,0.2106,52
935.8,189.0,76.46,0.874,2.5465,0.2157,133
936.0,186.3,81.7,0.933,2.4911,0.2096,133
936.4,178.1,80.86,0.827,2.3322,0.2061,133
936.6,174.3,75.78,0.941,2.237,0.2062,133
936.8,175.0,68.52,1.004,2.1451,0.2063,53
937.0,174.0,63.94,0.98,2.0955,0.2063,53
937.4,173.3,66.31,0.941,2.2585,0.2065,53
937.6,173.1,73.33,1.004,2.338,0.2064,53
937.8,171.4,84.11,1.004,2.3967,0.2073,53
938.0,168.7,92.21,0.941,2.3967,0.2061,53
938.4,165.5,100.69,0.972,2.2941,0.2043,53
938.6,163.7,98.07,0.988,2.3346,0.204,53
938.8,163.5,93.2,1.012,2.3098,0.2043,53
939.0,163.3,87.98,0.949,2.501,0.204,53
939.4,164.3,96.55,0.665,3.2309,0.2039,53
939.6,163.9,120.88,0.673,3.912,0.2077,89
939.8,163.8,158.59,0.736,4.6329,0.2148,89
940.0,163.6,195.58,0.85,5.0574,0.2165,89
940.4,153.9,195.58,1.11,4.5658,0.2164,89
940.6,151.5,195.58,1.248,4.1595,0.2165,89
940.8,149.9,195.58,1.386,3.8169,0.2165,89
941.0,147.5,195.58,1.641,3.4445,0.2161,89
941.4,146.8,195.58,1.582,3.2856,0.2157,89
941.6,147.9,195.58,1.417,3.2616,0.2165,89
941.8,147.9,195.58,1.5,3.1953,0.2167,89
942.0,148.8,195.58,1.764,2.8916,0.2169,89
942.4,155.3,195.58,2.488,2.4513,0.217,53
942.6,155.9,195.58,2.858,2.3512,0.2182,53
942.8,158.9,186.0,2.87,2.3173,0.2182,53
943.0,162.3,171.44,2.795,2.3057,0.2164,53
943.4,159.5,157.36,2.972,2.3802,0.2163,53
943.6,156.3,149.32,2.799,2.2792,0.216,53
943.8,155.9,139.7,2.673,2.2196,0.2159,53
944.0,156.3,128.78,2.452,2.165,0.2165,53
944.4,159.5,104.37,2.216,1.9647,0.2096,53
944.6,162.5,93.54,2.114,1.9051,0.2077,53
944.8,166.2,82.6,2.051,1.8124,0.2076,53
945.0,166.8,71.75,2.2,1.6883,0.2083,53
945.4,171.9,49.31,2.24,1.6088,0.2083,53
945.6,174.5,39.94,2.319,1.6403,0.2081,53
945.8,178.1,33.41,2.425,1.5724,0.2086,53
946.0,178.8,27.42,2.46,1.5724,0.2087,53
946.4,180.3,21.24,2.677,1.5476,0.2096,53
946.6,180.4,19.99,2.689,1.5733,0.209,53
946.8,179.5,18.27,2.555,1.6006,0.2083,53
947.0,179.1,16.61,2.267,1.6171,0.2085,53
947.4,178.8,15.53,1.815,1.8944,0.2086,53
947.6,179.3,18.88,1.46,2.0649,0.2085,53
947.8,179.5,27.99,1.224,2.3206,0.2084,53
948.0,180.7,45.44,1.366,2.5291,0.2114,53
948.4,177.3,89.35,1.531,2.4141,0.2174,53
948.6,173.9,90.21,1.441,2.1484,0.2132,53
948.8,172.2,85.46,1.563,2.0111,0.2117,53
949.0,171.9,72.33,1.701,1.9399,0.212,53
949.4,173.0,29.46,1.543,1.6775,0.2062,53
949.6,175.7,20.22,1.268,1.728,0.2134,53
949.8,178.8,21.12,1.098,1.9134,0.2136,53
950.0,178.8,33.56,1.142,2.026,0.2091,53
950.4,171.7,99.36,1.031,2.1178,0.2165,53
950.6,166.0,119.12,1.039,2.1451,0.2148,53
950.8,161.8,128.78,1.016,2.0524,0.2087,53
951.0,159.7,135.78,1.008,2.146,0.209,53
951.4,157.3,144.98,1.271,2.3851,0.2084,53
951.6,154.4,150.0,1.342,2.4306,0.2084,53
951.8,154.7,153.84,1.311,2.448,0.2147,53
952.0,154.9,157.67,1.252,2.4191,0.2161,53
952.4,158.4,151.9,1.319,2.4795,0.2102,53
952.6,160.1,144.02,1.208,2.5217,0.212,53
952.8,162.0,136.41,1.197,2.4058,0.2133,53
953.0,162.3,127.14,1.086,2.1915,0.2105,53
953.4,160.4,110.24,1.134,2.0293,0.2093,53
953.6,159.0,97.6,1.256,1.9341,0.2097,53
953.8,159.3,85.38,1.24,1.8861,0.2098,53
954.0,162.0,78.98,1.22,1.882,0.2101,53
954.4,165.3,82.82,1.193,2.0814,0.2085,53
954.6,166.5,89.9,1.169,2.2411,0.208,53
954.8,167.4,95.8,1.145,2.3611,0.2079,53
955.0,166.4,97.13,1.079,2.4091,0.2078,53
955.4,166.3,95.45,1.039,2.328,0.2075,53
955.6,167.9,94.69,1.031,2.2941,0.2083,53
955.8,168.5,93.07,1.051,2.2635,0.2086,53
956.0,170.7,91.54,1.114,2.2569,0.2086,53
956.4,173.3,87.75,1.334,2.0251,0.2082,53
956.6,172.6,85.56,1.35,1.9813,0.2084,53
956.8,171.9,87.08,1.319,2.0069,0.2075,53
957.0,171.5,92.09,1.287,2.0665,0.2075,53
957.4,175.1,108.91,1.531,2.0243,0.2077,53
957.6,173.5,114.19,1.712,1.9862,0.2091,53
957.8,170.5,110.59,1.653,1.9498,0.2086,53
958.0,168.3,107.74,1.657,1.9804,0.2081,53
958.4,167.9,102.67,1.224,2.1286,0.2081,53
958.6,168.3,109.89,1.169,2.2353,0.2084,53
958.8,168.3,122.44,1.13,2.333,0.2086,53
959.0,167.3,139.27,1.153,2.4009,0.2105,53
959.4,164.5,170.74,1.189,2.5275,0.2135,52
959.6,163.0,186.48,1.153,2.5846,0.2134,52
959.8,162.2,195.58,1.224,2.6301,0.2124,52
960.0,160.8,195.58,1.413,2.6657,0.2118,52
960.4,156.3,195.58,1.421,2.6938,0.2111,52
960.6,153.9,195.58,1.661,2.7857,0.2115,52
960.8,152.3,195.58,1.897,2.8362,0.2147,52
961.0,150.7,195.58,2.067,2.7261,0.2169,52
961.4,150.7,195.58,2.996,2.477,0.2129,52
961.6,150.8,195.58,3.621,2.5738,0.2083,52
961.8,150.8,195.58,4.003,2.6011,0.207,52
962.0,151.3,195.58,4.255,2.6649,0.21,52
962.4,148.0,195.58,3.704,2.6698,0.2158,52
962.6,146.8,195.58,3.259,2.6417,0.216,52
962.8,144.9,195.58,3.216,2.6665,0.2159,52
963.0,142.8,195.58,3.46,2.688,0.2157,52
963.4,140.6,195.58,3.885,2.837,0.2152,52
963.6,141.1,195.58,3.956,2.9818,0.2166,52
963.8,139.9,195.58,3.964,3.0911,0.2165,89
964.0,142.0,195.58,3.59,3.0588,0.2162,89
964.4,146.3,195.58,4.062,2.9131,0.2167,89
964.6,146.7,195.58,3.783,2.7079,0.2163,89
964.8,147.0,195.58,3.291,2.597,0.2162,89
965.0,148.9,181.28,3.397,2.4795,0.215,52
965.4,158.4,136.92,4.043,2.448,0.2127,52
965.6,163.9,120.41,4.444,2.4224,0.2151,24
965.8,168.3,105.8,4.539,2.3338,0.2165,24
966.0,172.5,91.7,5.105,2.2759,0.2157,24
966.4,179.3,62.16,7.857,2.2271,0.2108,24
966.6,182.3,56.72,10.55,2.309,0.2068,24
966.8,187.6,56.53,14.049,2.458,0.2068,24
967.0,189.4,60.24,16.655,2.4646,0.2095,89
967.4,192.3,63.1,14.557,2.261,0.2157,89
967.6,192.8,62.14,11.687,2.3396,0.2152,89
967.8,191.9,62.55,9.892,2.3371,0.215,89
968.0,188.0,62.44,9.258,2.3231,0.213,89
968.4,186.7,51.66,10.872,2.2775,0.2072,89
968.6,187.5,49.84,9.605,2.2651,0.208,89
968.8,186.1,48.27,8.058,2.2535,0.2073,89
969.0,186.8,47.61,6.838,2.3338,0.2072,89
969.4,186.8,66.5,3.425,2.597,0.2086,52
969.6,187.5,98.93,3.212,2.7617,0.2109,52
969.8,184.5,128.63,3.326,2.6599,0.2125,52
970.0,178.1,149.59,3.405,2.6508,0.2106,52
970.4,170.8,176.59,3.015,2.6789,0.2142,52
970.6,167.7,185.58,2.791,2.6442,0.2109,52
970.8,163.7,187.99,2.598,2.6119,0.214,52
971.0,162.1,183.59,2.685,2.4745,0.2111,52
971.4,162.7,162.03,2.755,2.2974,0.2143,52
971.6,163.4,145.23,2.366,2.2279,0.2123,53
971.8,165.5,125.32,2.291,2.0673,0.2141,53
972.0,168.3,115.72,2.476,2.0864,0.2107,53
972.4,172.1,116.22,2.567,2.2345,0.2085,53
972.6,172.8,127.45,2.866,2.3106,0.2086,53
972.8,170.8,139.44,3.185,2.3942,0.2086,53
973.0,169.9,150.42,3.618,2.3603,0.2105,53
973.4,162.3,150.49,4.976,2.3222,0.2162,53
973.6,161.5,134.89,5.046,2.4066,0.2154,24
973.8,163.3,121.66,5.377,2.4331,0.2143,24
974.0,167.0,105.98,5.657,2.4042,0.2136,24
974.4,172.4,71.24,6.562,2.3785,0.2123,89
974.6,176.1,70.57,6.743,2.5606,0.21,89
974.8,178.8,81.64,7.117,2.8403,0.2091,89
975.0,182.5,109.93,7.7,2.8891,0.2104,89
975.4,173.3,144.37,9.928,2.7973,0.216,89
975.6,170.8,151.0,12.014,2.8064,0.2153,89
975.8,168.5,156.99,14.073,2.7857,0.2113,89
976.0,166.5,159.24,15.494,2.6574,0.2127,89
976.4,165.8,154.88,5.928,2.6549,0.21,89
976.6,165.3,148.07,5.83,2.6533,0.214,89
976.8,165.9,139.11,5.901,2.5159,0.2144,89
977.0,166.4,131.62,5.853,2.4927,0.2123,89
977.4,169.5,118.57,5.869,2.7261,0.209,89
977.6,171.3,111.75,5.44,2.7029,0.2103,89
977.8,170.0,104.45,4.968,2.6889,0.2115,89
978.0,171.7,108.48,4.102,2.7658,0.2112,89
978.4,168.8,140.44,3.787,2.7989,0.2146,52
978.6,163.5,152.57,3.952,2.5755,0.2157,52
978.8,161.0,152.67,4.106,2.4795,0.2158,52
979.0,159.5,145.02,3.999,2.3851,0.2089,52
979.4,161.9,124.99,3.468,2.2891,0.2074,53
979.6,162.8,117.05,3.37,2.266,0.207,53
979.8,163.9,112.84,3.283,2.3049,0.2065,52
980.0,165.1,111.57,3.118,2.4439,0.2066,52
980.4,167.3,136.02,3.224,2.6773,0.21,52
980.6,164.9,154.64,3.366,2.7534,0.2115,52
980.8,163.3,168.84,3.574,2.9164,0.2101,52
981.0,161.1,188.13,4.011,3.0902,0.2049,52
981.4,156.4,195.58,7.07,3.5686,0.2151,89
981.6,153.3,195.58,7.188,3.6116,0.2157,89
981.8,149.3,195.58,7.389,3.5727,0.2155,89
982.0,144.9,195.58,7.731,3.5454,0.2151,89
982.4,141.8,195.58,8.483,3.5587,0.2164,89
982.6,140.7,195.58,8.904,3.4635,0.2158,89
982.8,138.8,195.58,9.357,3.3038,0.2163,89
983.0,138.1,195.58,9.357,3.1738,0.2164,89
983.4,133.9,195.58,9.687,3.0307,0.216,89
983.6,133.5,195.58,10.187,2.8949,0.2141,89
983.8,133.1,195.58,10.557,2.7501,0.2147,89
984.0,132.5,195.58,10.006,2.6798,0.2113,89
984.4,135.1,195.58,4.676,2.9115,0.2128,89
984.6,135.0,195.58,3.61,2.9264,0.2135,52
984.8,134.5,195.58,3.543,2.8635,0.2142,52
985.0,133.9,195.58,3.803,2.7749,0.2128,52
985.4,133.3,195.58,4.598,2.7104,0.2115,24
985.6,134.1,195.58,4.617,2.7087,0.2101,24
985.8,135.3,195.58,4.487,2.6806,0.2153,24
986.0,136.2,195.58,4.476,2.6177,0.2152,24
986.4,140.1,195.58,4.448,2.6524,0.2141,24
986.6,143.9,195.58,4.562,2.7592,0.2091,24
986.8,146.7,195.58,4.739,2.784,0.2114,24
987.0,146.8,195.58,4.877,2.7435,0.2124,24
987.4,146.4,195.58,4.814,2.6491,0.2105,24
987.6,145.9,195.58,4.676,2.6607,0.2113,24
987.8,144.5,195.58,4.362,2.7526,0.2124,24
988.0,143.9,195.58,3.799,2.8751,0.215,24
988.4,141.9,195.58,3.806,2.8767,0.2123,89
988.6,141.5,195.58,4.023,2.8502,0.2109,89
988.8,142.5,195.58,3.948,2.8453,0.2115,89
989.0,144.3,195.58,4.019,2.8767,0.2115,89
989.4,143.9,195.58,3.814,3.0265,0.2115,89
989.6,143.0,195.58,3.795,3.072,0.2117,89
989.8,143.5,195.58,3.665,3.0902,0.2117,89
990.0,142.4,195.58,3.562,3.0671,0.2141,89
990.4,138.6,195.58,3.334,2.9222,0.2144,89
990.6,137.1,195.58,3.129,2.9239,0.2125,89
990.8,137.5,195.58,3.366,2.9818,0.2126,89
991.0,138.8,195.58,3.728,3.0621,0.2129,89
991.4,143.9,195.58,3.72,3.0182,0.2103,89
991.6,145.9,195.58,3.842,3.1449,0.2097,89
991.8,147.0,195.58,4.035,3.2673,0.2113,89
992.0,147.0,195.58,4.074,3.2491,0.2148,89
992.4,143.3,195.58,4.137,3.3245,0.2164,89
992.6,141.7,195.58,4.114,3.2798,0.2167,89
