DEPT,PS,PZ,GK,NGK,DS,LIT
1605.2,0.362752853429766,0.9866000560276402,0.0414939882322844,0.3908555570596995,0.0479041916167665,52
1881.0,0.226494987901832,0.0307102973639787,0.1341095833849457,0.218652201126643,0.0,147
1394.2,0.7246706781590503,0.3518324607329843,0.0104408352668213,0.8406682966585167,0.0250284414106939,89
1257.0,0.7700123152709359,0.0895522388059701,0.03067020068156,0.355192357494317,0.0069767441860465,53
1284.0,0.6878672658140339,0.1635501882872354,0.0081857219538378,0.3609430419361569,0.0018315018315018,53
1423.3,0.519544622243452,0.1086306557703807,0.0295831095318762,0.5584479237576582,0.0021132713440405,52
734.2,0.2950333371002372,0.0062564198337846,0.1900230237912509,0.0900230134019223,0.0239520958083832,53
1151.6,0.408954356042252,0.0936965583582727,0.0152246565168956,0.3448433569631831,0.0054644808743169,53
1806.0,0.9433355798641712,0.0135270145918233,0.1464891041162227,0.1946833463643471,0.1280724450194048,55
913.9,0.7252345820499964,0.0818577339661677,0.0613180515759312,0.2745078445088438,0.0115207373271889,53
1515.3,0.7185397279885469,0.1247928303971517,0.1923452891194827,0.7447166186359269,0.0165562913907284,52
867.2,0.6614326765188835,0.1601990049751243,0.1448585492508249,0.3544729951371104,0.0093023255813953,53
1465.2,0.677069301002844,0.7304113711050403,0.047573282075925,0.4180231582480282,0.0441988950276243,53
1714.4,0.1442113333798006,0.0116975667925385,0.2940065304800712,0.2240248532965136,0.0858000858000858,24
1317.8,0.3880381964063736,0.995517788775796,0.0143770785367101,0.6520407472586977,0.0,89
1666.2,0.2068028159197044,0.0856449277419721,0.0690287934803141,0.5709354504659993,0.045045045045045,89
1697.6,0.810652709359606,0.0006633499170812,0.12662952344891,0.1895088193824993,0.0372093023255813,55
1377.8,0.5615111173067541,0.2303313364186138,0.0172706910974984,0.9150845702450812,0.0021450021450021,89
1429.7,0.6136692132975429,0.5212975785807209,0.0359714370722999,0.4017017017017016,0.032520325203252,53
872.0,0.8811033608116677,0.3684350750990775,0.0817270624518118,0.3139421514462139,0.0040485829959514,53
986.8,0.5082856865975385,0.8804109662248825,0.1043445971036019,0.6606448662245599,0.0163934426229508,89
1324.8,0.5369489153254023,0.0276712844274055,0.0357407811477198,0.3329532497149373,0.0175824175824175,53
1667.6,0.7337778500569199,0.1138505473584007,0.0401255629862153,0.441320293398533,0.018202502844141,53
876.2,0.1968479444242832,0.0847114499802813,0.0605326876513317,0.454782382069325,0.0051746442432082,53
1641.8,0.6107588247727753,0.189529423518833,0.2943606124022469,0.2690932726681833,0.0040485829959514,89
668.8,0.4072078376487054,0.0102194416351106,0.2801658302421994,0.3875223977846554,0.0131868131868131,24
1279.8,0.3139902813877274,0.4179195069567653,0.013251470964441,0.2580885339109246,0.0119760479041916,52
1571.6,0.5,0.1170961620860623,0.0646234603620732,0.4764339239442539,0.0516431924882629,52
1414.4,0.4260124067749354,0.0769285369523863,0.0317618803464932,0.0345184673800483,0.0214500214500214,91
968.0,0.6587643678160919,0.2524046434494196,0.1946773408340996,0.549247546974362,0.0069767441860465,89
726.3,0.7000931165389298,0.0174637945722283,0.1300859598853867,0.1266113720395723,0.0207373271889401,53
772.4,0.1968390804597702,0.0107794361525704,0.3300156866987613,0.0660662388858515,0.0232558139534883,18
1870.2,0.1512441047324769,0.0290337934316991,0.4712024020745188,0.2687449062754686,0.0,147
980.2,0.6196677144140099,0.1051589658312547,0.072200864968765,0.1511998657492868,0.0220994475138121,53
1095.9,0.1259453865138126,0.2357982858281842,0.1498987728793951,0.3372634445200816,0.0063398140321217,53
1302.0,0.3103740535653746,0.494023718367728,0.0317216679457661,0.4714363070258563,0.0,89
