DEPT,PS,PZ,GK,NGK,DS,LIT
753.0,69.09,17.77,2.3,1.394,0.219,53
753.2,69.55,20.59,2.35,1.506,0.219,53
753.4,70.31,22.5,2.56,1.665,0.218,53
753.6,71.13,23.66,2.74,1.834,0.218,53
753.8,72.15,24.17,3.15,2.003,0.219,53
754.0,73.48,24.3,3.61,2.059,0.22,53
754.2,75.17,23.78,4.17,2.284,0.218,53
754.4,77.01,23.27,4.53,2.309,0.218,53
754.6,79.26,23.15,4.86,2.386,0.219,53
754.8,81.67,23.15,4.6,2.274,0.221,53
755.0,83.82,23.78,4.12,2.248,0.222,53
755.2,85.4,24.04,4.12,2.325,0.222,53
755.4,86.63,24.17,4.09,2.325,0.221,53
755.6,87.81,23.53,4.07,2.32,0.22,53
755.8,89.24,22.38,4.07,2.289,0.222,53
756.0,90.62,20.46,4.01,2.079,0.222,53
756.2,92.05,18.8,3.99,2.12,0.222,53
756.4,93.84,16.75,4.12,2.018,0.222,53
756.6,96.14,14.45,4.3,1.962,0.221,53
756.8,98.8,11.51,4.45,1.967,0.224,53
757.0,101.92,9.34,4.53,1.997,0.224,53
757.2,104.99,7.29,4.47,2.1,0.224,53
757.4,107.96,7.16,4.17,2.279,0.224,53
757.6,110.41,8.57,3.79,2.366,0.224,53
757.8,112.66,10.61,3.35,2.35,0.224,53
758.0,114.51,12.91,2.86,2.325,0.224,53
758.2,115.22,14.07,2.51,2.35,0.224,53
758.4,114.4,14.83,2.25,2.371,0.224,53
758.6,112.2,15.35,2.28,2.381,0.223,53
758.8,108.88,15.47,2.28,2.386,0.221,53
759.0,103.97,15.35,2.3,2.345,0.22,53
759.2,99.21,14.58,2.33,2.192,0.22,53
759.4,95.17,13.68,2.38,1.972,0.222,53
759.6,90.21,12.53,2.35,1.772,0.218,53
759.8,86.27,11.38,2.3,1.537,0.216,53
760.0,83.1,10.36,2.2,1.45,0.215,53
760.2,81.62,9.21,2.35,1.634,0.216,53
760.4,81.87,8.31,2.74,1.926,0.216,53
760.6,84.07,7.8,3.58,2.217,0.215,89
760.8,88.98,8.31,4.66,2.381,0.216,89
761.0,95.38,9.85,5.73,2.432,0.218,89
761.2,101.62,11.38,6.6,2.35,0.219,89
761.4,106.48,12.53,6.8,2.274,0.219,89
761.6,108.37,13.94,6.55,2.279,0.221,89
761.8,106.88,14.58,6.22,2.366,0.222,89
762.0,103.36,15.09,5.91,2.468,0.222,89
762.2,99.57,15.47,5.47,2.514,0.221,89
762.4,96.45,15.73,5.04,2.473,0.221,89
762.6,94.66,15.73,4.68,2.458,0.221,89
762.8,94.2,15.86,4.37,2.494,0.222,89
763.0,94.97,16.37,4.27,2.575,0.223,89
763.2,96.09,18.03,4.27,2.647,0.223,89
763.4,97.27,19.18,4.4,2.719,0.224,89
763.6,98.14,20.97,4.55,2.729,0.225,89
763.8,98.65,20.46,4.45,2.678,0.226,89
764.0,98.75,19.05,4.04,2.637,0.225,89
764.2,98.5,16.88,3.68,2.586,0.226,89
764.4,98.24,16.11,3.79,2.529,0.226,89
764.6,98.24,14.83,4.01,2.442,0.226,89
764.8,98.65,14.19,4.01,2.361,0.227,53
765.0,99.37,13.55,3.66,2.304,0.226,53
765.2,100.18,13.04,3.17,2.299,0.226,53
765.4,100.64,12.66,2.97,2.345,0.225,53
