DEPT,PS,PZ,GK,NGK,DS,LIT
780.0,122.76,14.8,2.506,2.56,0.218,53
780.2,119.56,15.5,2.43,2.591,0.218,53
780.4,112.53,18.06,2.123,2.647,0.219,53
780.6,104.85,21.9,1.841,2.703,0.22,53
780.8,99.42,25.35,1.637,2.76,0.221,53
781.0,96.22,29.63,1.662,2.816,0.221,53
781.2,94.94,36.6,1.637,2.857,0.221,53
781.4,94.31,44.98,1.534,2.877,0.221,53
781.6,92.71,52.33,1.509,2.852,0.221,53
781.8,89.19,56.61,1.586,2.795,0.22,53
782.0,85.03,54.7,1.79,2.586,0.22,53
782.2,80.88,45.23,2.072,2.391,0.219,53
782.4,76.72,31.04,2.225,2.049,0.219,53
782.6,72.89,18.76,2.123,1.742,0.218,53
782.8,70.01,10.64,2.072,1.511,0.217,53
783.0,68.41,6.42,1.995,1.378,0.217,53
783.2,67.77,4.12,1.918,1.312,0.217,53
783.4,67.13,2.46,1.867,1.322,0.217,53
783.6,66.81,1.76,1.918,1.394,0.217,53
783.8,66.81,1.57,1.995,1.46,0.217,53
784.0,67.13,1.63,2.046,1.537,0.218,53
784.2,67.77,1.76,2.02,1.629,0.219,53
784.4,69.69,2.14,1.969,1.737,0.22,53
784.6,74.17,2.78,2.046,1.829,0.221,53
784.8,81.52,3.23,1.995,1.926,0.22,53
785.0,88.23,3.48,2.174,1.967,0.222,53
785.2,92.07,4.19,2.353,1.956,0.224,53
785.4,96.86,5.21,2.353,1.956,0.225,53
785.6,102.3,6.17,2.251,1.972,0.224,53
785.8,106.13,6.55,1.995,1.931,0.223,53
786.0,101.98,6.42,1.662,1.854,0.223,53
786.2,98.14,6.04,1.432,1.731,0.224,53
786.4,93.35,5.72,1.432,1.604,0.223,53
786.6,88.55,5.27,1.458,1.501,0.22,53
786.8,83.76,5.02,1.509,1.43,0.218,53
787.0,79.28,5.4,1.483,1.399,0.217,53
787.2,74.81,5.91,1.509,1.465,0.218,53
787.4,72.89,6.23,1.534,1.619,0.217,53
787.6,70.97,7.45,1.586,1.772,0.217,53
787.8,70.33,10.32,1.662,1.926,0.217,53
788.0,72.57,13.71,1.688,2.043,0.217,53
788.2,75.76,16.65,1.713,2.13,0.218,53
788.4,76.4,17.55,1.739,2.171,0.218,53
788.6,73.85,16.91,1.892,2.156,0.218,53
788.8,71.93,16.4,1.969,2.146,0.219,53
789.0,70.01,17.42,1.918,2.187,0.218,53
789.2,68.73,19.72,1.867,2.274,0.217,53
789.4,69.37,23.11,1.816,2.396,0.218,53
789.6,70.97,27.2,1.841,2.524,0.219,53
789.8,74.17,31.49,1.816,2.596,0.22,53
790.0,76.08,34.81,1.816,2.616,0.222,53
790.2,78.0,34.24,2.02,2.514,0.224,53
790.4,80.24,29.12,2.276,2.294,0.223,53
790.6,83.44,22.02,2.378,1.905,0.222,53
790.8,84.07,15.89,2.327,1.66,0.22,53
791.0,82.48,10.96,2.302,1.593,0.22,53
791.2,81.52,7.64,2.378,1.629,0.219,53
791.4,82.16,5.79,2.43,1.762,0.22,53
791.6,86.63,5.47,2.506,1.967,0.221,53
791.8,93.67,6.94,2.455,2.166,0.223,53
792.0,98.78,11.09,2.353,2.412,0.222,53
792.2,94.31,19.21,2.097,2.55,0.223,53
792.4,84.71,28.93,1.816,2.621,0.219,53
792.6,77.04,36.41,1.79,2.591,0.217,53
792.8,72.57,38.71,1.944,2.468,0.215,53
793.0,69.37,36.79,2.097,2.263,0.215,53
793.2,67.45,31.93,2.251,2.043,0.215,53
793.4,66.17,27.14,2.174,1.89,0.215,53
793.6,64.89,23.18,2.046,1.737,0.214,53
793.8,63.94,20.17,1.892,1.542,0.214,53
794.0,63.3,17.29,1.841,1.486,0.214,53
794.2,63.62,14.16,1.969,1.358,0.214,53
794.4,64.89,11.03,2.02,1.307,0.214,53
794.6,66.49,8.53,1.969,1.363,0.214,53
794.8,67.13,7.06,1.918,1.481,0.215,53
795.0,65.21,6.74,1.918,1.644,0.215,53
795.2,63.3,7.38,1.995,1.793,0.215,53
795.4,62.02,9.37,2.072,1.926,0.216,53
795.6,62.66,13.14,2.123,2.054,0.217,53
795.8,64.57,19.21,2.072,2.13,0.216,53
796.0,67.13,29.89,1.918,2.13,0.216,53
796.2,69.69,42.8,1.79,2.095,0.218,53
796.4,71.29,53.23,1.713,2.049,0.221,53
796.6,70.65,58.47,1.79,2.008,0.223,53
796.8,69.69,58.4,1.969,1.956,0.22,53
797.0,68.09,55.08,2.148,1.921,0.217,53
797.2,67.13,50.8,2.02,1.885,0.217,53
797.4,66.49,45.87,1.918,1.875,0.217,53
797.6,67.13,40.25,1.892,1.87,0.216,53
797.8,69.37,34.04,2.02,1.844,0.217,53
798.0,73.21,27.46,2.276,1.844,0.218,53
798.2,76.4,21.13,2.532,1.895,0.219,53
798.4,79.92,16.02,2.762,1.967,0.22,53
798.6,82.8,13.27,2.788,2.033,0.222,53
798.8,85.03,15.38,2.583,2.033,0.223,53
799.0,85.99,21.45,2.302,1.972,0.222,53
799.2,83.44,27.84,1.944,1.9,0.22,53
799.4,79.92,30.72,1.713,1.844,0.218,53
799.6,75.76,30.08,1.611,1.798,0.216,53
799.8,71.29,27.78,1.56,1.798,0.215,53
800.0,69.69,25.41,1.534,1.798,0.214,53
800.2,70.97,23.11,1.56,1.813,0.214,53
800.4,73.21,21.96,1.662,1.88,0.215,53
800.6,76.72,23.11,1.765,1.951,0.215,53
800.8,79.6,25.35,1.892,1.941,0.214,53
801.0,80.56,27.14,1.867,1.864,0.214,53
801.2,78.64,27.65,1.765,1.798,0.214,53
801.4,76.08,26.56,1.611,1.731,0.215,53
801.6,72.89,23.05,1.458,1.685,0.216,53
801.8,70.97,19.34,1.432,1.711,0.217,53
802.0,69.05,17.68,1.56,1.813,0.217,53
802.2,68.73,17.61,1.765,1.926,0.217,53
802.4,73.85,17.1,1.892,2.008,0.218,53
802.6,82.48,14.67,1.892,2.079,0.219,53
802.8,93.99,12.37,1.867,2.141,0.22,53
803.0,103.58,12.24,1.79,2.289,0.222,53
803.2,111.89,14.29,1.688,2.483,0.224,53
803.4,118.92,22.66,1.662,2.673,0.225,53
803.6,123.4,34.17,1.586,2.79,0.225,53
803.8,115.72,44.15,1.56,2.688,0.223,53
804.0,101.66,47.53,1.586,2.453,0.223,53
804.2,92.71,46.06,1.611,2.156,0.224,53
804.4,87.91,41.72,1.662,2.003,0.225,53
804.6,85.35,36.03,1.739,1.895,0.225,53
804.8,85.67,28.93,1.867,1.793,0.223,53
805.0,84.39,21.51,2.046,1.747,0.222,53
805.2,84.71,15.38,2.276,1.68,0.222,53
805.4,87.27,11.16,2.455,1.675,0.222,53
805.6,91.75,8.41,2.353,1.747,0.223,53
805.8,96.22,7.77,2.123,1.818,0.224,53
806.0,96.22,10.07,1.867,1.9,0.226,53
806.2,92.07,16.85,1.688,1.972,0.225,53
806.4,88.87,27.91,1.534,2.043,0.225,53
806.6,84.39,40.06,1.432,2.089,0.224,53
806.8,81.2,49.97,1.381,2.135,0.223,53
807.0,78.32,56.87,1.407,2.182,0.224,53
807.2,76.08,61.35,1.432,2.228,0.224,53
807.4,75.12,62.11,1.458,2.243,0.223,53
807.6,74.49,59.81,1.483,2.233,0.223,53
807.8,74.49,55.97,1.458,2.274,0.224,53
808.0,75.12,53.48,1.407,2.32,0.224,53
808.2,75.44,52.84,1.304,2.361,0.225,53
808.4,76.4,52.52,1.279,2.366,0.224,53
808.6,78.0,49.77,1.33,2.243,0.223,53
808.8,79.6,42.87,1.458,2.141,0.224,53
809.0,81.52,33.6,1.713,1.977,0.225,53
809.2,84.39,25.8,1.995,1.844,0.225,53
809.4,87.59,20.11,2.327,1.726,0.225,53
809.6,93.03,15.89,2.557,1.655,0.225,53
809.8,98.78,12.69,2.685,1.721,0.224,53
810.0,106.13,11.35,2.762,1.921,0.224,53
