DEPT,PS,PZ,GK,NGK,DS,LIT
700.0,86.63,13.14,2.89,2.176,0.192,53
700.2,80.88,16.42,2.967,2.099,0.192,53
700.4,77.68,19.74,3.094,1.992,0.192,53
700.6,74.49,20.97,3.197,1.895,0.192,53
700.8,72.25,19.59,3.248,1.823,0.192,53
701.0,70.01,16.42,3.299,1.71,0.192,53
701.2,68.41,13.86,3.325,1.705,0.192,53
701.4,67.45,13.25,3.299,1.741,0.192,53
701.6,66.17,14.42,3.222,1.808,0.192,53
701.8,65.85,16.62,3.12,1.869,0.192,53
702.0,65.21,19.03,3.069,1.91,0.192,53
702.2,64.89,21.28,2.967,1.966,0.192,53
702.4,64.89,23.32,2.864,1.91,0.191,53
702.6,64.57,24.7,2.762,1.823,0.191,53
702.8,64.57,25.01,2.66,1.731,0.191,53
703.0,64.25,24.35,2.583,1.7,0.191,53
703.2,64.25,22.86,2.506,1.71,0.191,53
703.4,64.25,20.92,2.43,1.705,0.191,53
703.6,64.25,19.08,2.404,1.67,0.191,53
703.8,64.57,17.49,2.404,1.649,0.191,53
704.0,64.25,16.06,2.404,1.659,0.191,53
704.2,64.57,14.94,2.43,1.685,0.191,53
704.4,64.57,14.27,2.481,1.68,0.191,53
704.6,64.57,14.12,2.506,1.659,0.191,53
704.8,64.57,14.22,2.532,1.675,0.191,53
705.0,64.57,14.42,2.532,1.7,0.191,53
705.2,64.57,14.48,2.557,1.721,0.191,53
705.4,64.25,14.27,2.532,1.69,0.191,53
705.6,63.94,13.71,2.532,1.613,0.191,53
705.8,63.94,12.89,2.532,1.562,0.191,53
706.0,63.94,11.71,2.557,1.572,0.191,53
706.2,63.94,10.23,2.634,1.598,0.191,53
706.4,64.25,8.85,2.685,1.608,0.191,53
706.6,64.57,7.67,2.762,1.588,0.191,53
706.8,64.89,6.85,2.813,1.562,0.191,53
707.0,65.21,6.5,2.839,1.593,0.191,53
707.2,65.53,6.65,2.788,1.639,0.191,53
707.4,65.53,7.16,2.839,1.731,0.191,53
707.6,65.53,7.98,2.89,1.792,0.191,53
707.8,65.21,9.0,2.941,1.869,0.191,53
708.0,65.21,10.13,2.967,1.92,0.191,53
708.2,65.21,11.36,2.992,1.935,0.191,53
708.4,65.21,12.53,2.941,1.895,0.191,53
708.6,65.53,13.71,2.839,1.813,0.192,53
708.8,65.85,14.68,2.864,1.762,0.192,53
709.0,66.17,15.34,2.915,1.772,0.192,53
709.2,66.17,15.5,2.992,1.787,0.192,53
709.4,66.17,15.45,3.018,1.797,0.192,53
709.6,65.85,15.09,3.069,1.777,0.192,53
