DEPT,PS,PZ,GK,NGK,DS,LIT
600.0,77.04,4.86,4.782,1.431,0.201,133
600.2,76.72,5.63,4.808,1.437,0.201,133
600.4,76.4,6.39,4.961,1.437,0.202,133
600.6,75.76,6.39,5.089,1.429,0.2,133
600.8,74.81,6.14,4.987,1.427,0.2,133
601.0,74.17,5.63,4.782,1.433,0.2,133
601.2,73.21,5.37,4.373,1.445,0.2,133
601.4,72.25,5.11,4.143,1.452,0.2,133
601.6,71.61,5.88,3.99,1.462,0.2,133
601.8,70.97,10.23,4.066,1.469,0.2,133
602.0,70.97,15.86,4.245,1.471,0.2,133
602.2,72.25,20.46,4.501,1.458,0.2,133
602.4,74.17,22.5,4.706,1.445,0.2,133
602.6,78.0,21.48,4.987,1.435,0.2,24
602.8,82.16,18.92,5.217,1.437,0.2,24
603.0,84.39,17.39,5.447,1.445,0.2,24
603.2,86.31,15.35,5.652,1.454,0.2,24
603.4,89.51,13.3,5.729,1.462,0.2,24
603.6,93.99,11.25,5.498,1.469,0.2,133
603.8,97.5,9.46,5.14,1.468,0.2,133
604.0,97.5,8.44,4.552,1.458,0.2,52
604.2,95.58,7.42,4.348,1.456,0.2,52
604.4,92.39,6.65,4.245,1.446,0.2,52
604.6,88.55,5.88,4.45,1.454,0.198,52
604.8,85.99,4.86,4.757,1.46,0.196,52
605.0,84.07,4.6,4.731,1.473,0.196,52
605.2,83.12,4.35,4.501,1.475,0.196,52
605.4,83.44,4.35,4.169,1.473,0.197,52
605.6,85.67,4.86,4.015,1.462,0.197,52
605.8,87.91,5.63,4.092,1.454,0.197,52
606.0,90.79,6.65,4.348,1.458,0.196,52
606.2,93.67,8.69,4.629,1.469,0.197,52
606.4,96.22,9.97,4.834,1.479,0.197,133
606.6,97.82,11.51,4.936,1.468,0.196,133
606.8,99.1,13.04,4.706,1.452,0.197,133
607.0,98.14,15.09,4.271,1.431,0.197,53
607.2,96.86,16.37,4.041,1.412,0.196,53
607.4,93.99,17.39,4.117,1.402,0.196,53
607.6,90.15,17.65,4.169,1.406,0.196,53
607.8,86.95,17.39,3.913,1.414,0.196,53
608.0,82.48,16.88,3.504,1.412,0.196,53
608.2,78.32,16.37,3.35,1.397,0.196,53
608.4,74.81,15.6,3.197,1.375,0.196,53
608.6,70.97,15.09,3.274,1.366,0.196,53
608.8,68.73,14.32,3.529,1.374,0.196,53
609.0,67.45,14.07,3.836,1.372,0.196,53
609.2,66.49,13.55,4.092,1.364,0.197,53
609.4,65.85,13.04,4.348,1.347,0.197,53
609.6,65.85,12.79,4.603,1.351,0.197,53
609.8,65.53,12.28,4.782,1.362,0.197,53
610.0,65.53,12.28,4.859,1.374,0.197,53
610.2,65.53,12.02,4.859,1.385,0.197,53
610.4,65.85,12.02,5.038,1.391,0.197,53
610.6,67.13,11.76,5.371,1.379,0.197,53
610.8,70.33,11.76,5.78,1.36,0.198,24
611.0,71.93,11.76,6.087,1.349,0.198,24
611.2,74.49,12.02,6.521,1.354,0.198,24
611.4,75.76,12.79,6.649,1.358,0.198,24
