DEPT,PS,PZ,GK,NGK,DS,LIT
740.1,106.71,10.1,4.348,1.544,0.2195,53
740.3,104.67,10.1,4.399,1.528,0.219,53
740.5,101.86,10.2,4.348,1.544,0.219,53
740.7,95.97,10.4,4.117,1.571,0.2185,53
740.9,86.51,10.7,3.862,1.597,0.2185,53
741.1,73.98,10.8,3.657,1.617,0.2185,53
741.3,66.31,10.7,3.657,1.617,0.2185,53
741.5,60.42,10.3,3.632,1.605,0.218,53
741.7,58.12,9.9,3.555,1.609,0.218,53
741.9,61.96,9.6,3.632,1.636,0.218,53
742.1,65.28,9.6,3.657,1.678,0.218,53
742.3,70.14,9.9,3.555,1.724,0.2185,53
742.5,75.26,10.4,3.401,1.739,0.2185,53
742.7,78.07,10.9,3.248,1.712,0.219,53
742.9,81.14,11.5,3.12,1.632,0.2195,53
743.1,81.91,11.9,2.992,1.582,0.22,53
743.3,79.35,12.1,2.813,1.563,0.2195,53
743.5,75.26,12.1,2.711,1.571,0.219,53
743.7,72.44,11.9,2.609,1.559,0.219,53
743.9,70.14,11.8,2.557,1.521,0.219,53
744.1,69.63,11.9,2.609,1.498,0.219,53
744.3,70.4,12.0,2.634,1.505,0.2195,53
744.5,71.68,12.0,2.583,1.498,0.22,53
744.7,73.21,12.0,2.506,1.478,0.22,53
744.9,75.0,12.0,2.378,1.455,0.22,53
745.1,76.28,12.2,2.251,1.498,0.22,53
745.3,76.79,12.4,2.097,1.563,0.22,53
745.5,77.05,12.6,1.969,1.62,0.22,53
745.7,76.79,12.8,1.867,1.647,0.22,53
745.9,77.3,12.8,1.816,1.632,0.22,53
746.1,78.07,12.6,1.765,1.628,0.2205,53
746.3,78.84,12.1,1.816,1.647,0.222,53
746.5,80.12,11.6,1.918,1.682,0.222,53
746.7,81.14,11.1,1.995,1.682,0.222,53
746.9,82.16,10.7,2.046,1.643,0.2205,53
747.1,82.93,10.4,2.046,1.586,0.22,53
747.3,83.7,10.9,2.02,1.544,0.22,53
747.5,84.46,12.9,2.097,1.532,0.22,53
747.7,84.21,17.3,2.199,1.574,0.22,53
747.9,83.19,23.1,2.276,1.594,0.22,53
748.1,80.63,28.3,2.225,1.663,0.22,53
748.3,79.35,32.9,2.123,1.72,0.22,53
748.5,76.79,36.8,2.046,1.782,0.2195,53
748.7,78.07,38.8,1.867,1.835,0.2195,53
748.9,81.14,36.8,1.867,1.87,0.2195,53
749.1,84.98,31.8,1.918,1.839,0.2195,53
749.3,89.83,26.0,1.995,1.778,0.2195,53
749.5,94.44,21.4,2.072,1.716,0.2195,53
749.7,97.25,18.4,2.174,1.647,0.219,53
749.9,99.3,16.9,2.199,1.609,0.2195,53
750.1,100.32,16.0,2.097,1.609,0.2195,53
750.3,99.55,15.6,2.046,1.609,0.2195,53
750.5,98.02,15.9,2.046,1.582,0.2195,53
750.7,94.95,17.1,2.02,1.532,0.2195,53
750.9,92.14,19.9,2.046,1.429,0.2195,53
751.1,89.07,23.6,2.123,1.383,0.2195,53
751.3,85.74,27.9,2.251,1.229,0.2195,53
751.5,85.23,31.2,2.378,1.091,0.219,53
751.7,83.44,33.6,2.506,0.949,0.2195,53
751.9,82.42,35.1,2.583,0.872,0.218,53
752.1,81.4,36.9,2.43,0.826,0.2205,53
752.3,79.86,39.1,2.199,0.819,0.2215,53
752.5,78.07,41.2,2.506,0.825,0.222,53
752.7,75.0,41.3,2.546,0.8477,0.222,53
752.9,70.91,38.1,2.695,0.8748,0.222,53
753.1,64.77,31.7,2.743,0.9029,0.2205,53
753.3,56.08,24.9,2.686,0.9532,0.2185,53
753.5,48.4,19.5,2.893,0.9983,0.219,53
753.7,42.52,16.1,2.807,1.0683,0.2185,53
753.9,39.2,13.9,2.781,1.0981,0.219,53
754.1,36.9,12.6,3.005,1.1107,0.219,53
754.3,34.85,12.0,3.238,1.1091,0.219,53
754.5,33.06,11.9,3.171,1.1232,0.219,53
754.7,32.55,12.5,2.92,1.1988,0.2195,53
754.9,32.55,13.5,3.203,1.2808,0.22,53
755.1,32.55,15.3,3.355,1.3625,0.2205,53
755.3,32.55,17.5,3.008,1.3898,0.221,53
755.5,32.8,20.1,2.817,1.3345,0.2205,53
755.7,33.06,23.3,3.069,1.2841,0.2205,53
755.9,33.32,27.7,3.021,1.2853,0.2195,53
756.1,33.83,32.8,3.462,1.302,0.2195,53
756.3,34.34,40.4,3.735,1.3077,0.2195,53
756.5,34.6,54.0,3.476,1.3223,0.219,53
756.7,34.85,68.7,3.423,1.2774,0.217,53
756.9,35.11,80.8,3.335,1.2685,0.217,53
757.1,35.11,86.4,2.966,1.2275,0.217,53
757.3,35.36,88.8,2.609,1.2171,0.217,53
757.5,35.62,86.4,2.532,1.1812,0.2165,53
757.7,35.87,80.2,2.535,1.1713,0.2165,53
757.9,36.13,71.4,2.376,1.1885,0.217,53
758.1,36.38,62.3,2.432,1.1973,0.2175,53
758.3,36.64,53.6,2.845,1.2031,0.2185,53
758.5,37.15,47.6,3.284,1.155,0.2185,53
758.7,37.41,43.5,3.722,1.0915,0.2185,53
758.9,38.17,39.2,4.218,1.0909,0.2185,53
759.1,38.69,34.0,4.58,1.0744,0.218,53
759.3,39.45,28.2,4.263,1.0575,0.218,53
759.5,40.22,23.9,3.588,1.0434,0.218,53
759.7,41.24,20.5,3.129,1.0353,0.218,53
759.9,42.01,18.2,3.099,1.03,0.2185,53
760.1,43.03,16.0,3.047,1.0147,0.2185,53
760.3,44.06,14.4,3.019,1.0114,0.22,53
760.5,45.09,12.9,3.225,1.0417,0.22,53
760.7,46.64,11.5,3.672,1.0977,0.221,53
760.9,48.16,10.2,4.096,1.1588,0.2205,53
761.1,49.45,9.1,4.082,1.2467,0.2205,53
761.3,50.75,8.1,3.939,1.3387,0.2205,53
761.5,52.55,7.1,4.143,1.4284,0.222,53
761.7,53.8,6.5,4.428,1.5339,0.2215,53
761.9,54.84,6.0,4.495,1.6856,0.221,53
762.1,55.85,5.8,4.422,1.8584,0.221,53
762.3,56.3,5.6,4.513,1.9372,0.222,53
762.5,55.69,5.5,4.57,1.9272,0.221,53
762.7,54.15,5.4,4.252,1.9049,0.22,53
762.9,51.62,5.4,3.748,1.9407,0.22,53
763.1,49.82,5.4,3.285,1.9781,0.2205,53
763.3,48.7,5.3,2.835,1.9331,0.221,53
763.5,49.56,5.3,2.619,1.8981,0.2215,53
763.7,51.15,5.2,2.813,1.8741,0.221,53
763.9,53.82,5.2,2.931,1.8296,0.221,53
764.1,56.7,5.2,2.562,1.8835,0.2215,53
764.3,59.28,5.1,2.564,1.9784,0.222,53
764.5,62.57,5.2,2.602,2.0743,0.2215,53
764.7,65.34,5.3,2.647,2.1691,0.221,53
764.9,68.61,5.6,2.875,2.2602,0.221,53
765.1,71.18,6.3,3.045,2.2739,0.221,53
765.3,74.33,7.7,3.01,2.2317,0.22,53
765.5,76.83,10.2,3.035,2.1576,0.221,53
765.7,78.81,14.4,2.968,2.0741,0.221,53
765.9,80.12,22.8,3.008,2.0035,0.222,53
766.1,79.04,33.3,3.255,1.9384,0.224,53
766.3,76.8,41.0,3.465,1.8966,0.223,53
766.5,74.06,42.4,3.39,1.9677,0.221,53
766.7,72.43,40.3,3.383,2.0752,0.221,53
766.9,72.54,36.6,3.457,2.1398,0.221,53
767.1,73.59,32.3,3.292,2.1394,0.218,53
767.3,74.43,28.2,2.72,2.1222,0.217,53
767.5,76.17,24.8,2.171,1.9716,0.218,53
767.7,78.48,22.0,2.209,1.7659,0.217,53
767.9,80.54,20.2,2.429,1.5485,0.218,53
768.1,82.02,19.5,2.412,1.3499,0.218,53
