DEPT,PS,PZ,GK,NGK,DS,LIT
700.0,62.15,9.69,2.251,1.706,0.22,53
700.2,60.61,12.2,2.43,1.763,0.216,53
700.4,59.84,16.01,2.455,1.821,0.214,53
700.6,60.61,20.46,2.532,1.859,0.213,53
700.8,60.61,24.12,2.609,1.874,0.212,53
701.0,61.12,26.39,2.557,1.871,0.212,53
701.2,60.87,28.11,2.481,1.821,0.213,53
701.4,60.87,30.02,2.481,1.79,0.212,53
701.6,60.87,31.87,2.557,1.778,0.213,53
701.8,61.38,33.22,2.634,1.782,0.213,53
702.0,62.15,33.68,2.685,1.7345,0.213,53
702.2,63.17,33.17,2.685,1.671,0.212,53
702.4,63.68,31.64,2.609,1.575,0.212,53
702.6,63.68,29.46,2.532,1.468,0.212,53
702.8,63.42,26.98,2.417,1.357,0.212,53
703.0,63.17,24.37,2.506,1.326,0.212,53
703.2,62.66,21.84,2.378,1.406,0.212,53
703.4,62.91,19.54,2.378,1.433,0.213,53
703.6,63.68,17.7,2.685,1.364,0.212,53
703.8,65.21,16.5,2.685,1.322,0.212,53
704.0,67.52,16.21,3.171,1.418,0.216,53
704.2,71.86,16.55,3.12,1.529,0.221,53
704.4,76.47,17.16,2.711,1.637,0.221,53
704.6,81.07,17.54,2.148,1.637,0.221,53
704.8,85.93,17.7,2.225,1.663,0.221,53
705.0,88.49,17.44,2.404,1.755,0.221,53
705.2,89.25,16.85,2.072,1.821,0.221,53
705.4,87.21,16.19,2.353,1.832,0.221,53
705.6,83.63,15.57,2.097,1.748,0.22,53
705.8,78.0,15.04,2.046,1.606,0.22,53
706.0,73.4,14.55,2.251,1.498,0.22,53
706.2,69.05,14.19,2.199,1.464,0.221,53
706.4,66.24,14.01,2.123,1.387,0.221,53
706.6,67.52,14.35,1.995,1.28,0.221,53
706.8,70.58,15.73,2.327,1.188,0.221,53
707.0,74.93,18.18,2.353,1.184,0.22,53
707.2,79.54,21.12,2.864,1.261,0.22,53
707.4,83.12,23.53,2.915,1.41,0.22,53
707.6,85.93,25.14,3.146,1.583,0.22,53
707.8,87.21,25.4,2.66,1.828,0.22,53
708.0,86.95,24.63,2.097,2.028,0.221,53
708.2,84.91,22.86,2.046,2.012,0.22,53
708.4,81.84,20.41,2.378,1.798,0.22,53
708.6,77.75,17.6,2.583,1.587,0.221,53
708.8,74.42,14.83,2.583,1.502,0.22,53
709.0,69.82,12.43,2.302,1.418,0.221,53
709.2,67.0,10.51,1.79,1.337,0.22,53
709.4,63.94,8.95,1.918,1.268,0.22,53
709.6,62.4,7.72,2.327,1.211,0.22,53
709.8,63.17,6.7,2.992,1.18,0.22,53
710.0,65.73,5.91,2.788,1.218,0.22,53
710.2,70.33,5.29,2.327,1.222,0.22,53
710.4,74.42,4.94,2.481,1.18,0.219,53
710.6,79.02,4.76,2.711,1.122,0.221,53
710.8,83.88,4.71,3.35,1.08,0.222,53
711.0,88.23,4.71,4.194,1.111,0.222,53
711.2,89.77,4.81,4.834,1.195,0.221,53
711.4,89.25,4.96,5.268,1.264,0.222,53
711.6,87.46,5.19,4.885,1.257,0.22,53
711.8,84.91,5.58,4.782,1.284,0.218,53
712.0,83.63,5.93,4.399,1.295,0.217,53
712.2,84.39,6.34,4.271,1.264,0.219,53
712.4,86.95,6.75,4.194,1.28,0.22,53
712.6,89.51,7.31,4.527,1.284,0.22,53
712.8,92.32,8.03,4.552,1.341,0.219,53
713.0,94.62,8.82,4.22,1.433,0.218,53
713.2,97.18,9.46,4.271,1.514,0.218,53
713.4,98.97,9.97,4.808,1.621,0.218,53
713.6,98.97,10.56,4.629,1.736,0.218,53
713.8,96.42,11.25,4.143,1.79,0.219,53
714.0,94.37,12.1,4.373,1.775,0.22,53
714.2,92.07,12.79,4.245,1.663,0.221,53
714.4,91.81,13.04,5.115,1.41,0.221,53
714.6,93.09,12.86,5.984,1.287,0.221,53
714.8,94.37,12.53,6.854,1.222,0.221,53
715.0,95.14,12.17,7.058,1.268,0.22,24
715.2,94.62,12.05,7.135,1.33,0.218,24
715.4,93.86,12.33,7.263,1.349,0.217,24
715.6,88.49,13.45,8.056,1.406,0.217,24
715.8,82.61,16.09,8.644,1.36,0.216,24
716.0,76.98,19.77,7.57,1.353,0.215,53
716.2,71.35,23.81,6.112,1.268,0.213,53
716.4,65.47,27.98,4.066,1.172,0.212,53
716.6,60.1,31.41,2.967,1.103,0.21,53
716.8,54.47,34.88,2.43,1.103,0.208,53
717.0,52.17,37.95,2.506,1.13,0.205,53
717.2,50.89,40.74,2.199,1.111,0.205,53
717.4,57.8,42.96,2.685,1.126,0.205,53
717.6,62.15,44.52,3.171,1.149,0.205,53
717.8,74.42,44.63,3.529,1.146,0.205,53
718.0,86.44,42.73,3.657,1.195,0.209,53
718.2,91.3,39.44,3.248,1.207,0.215,53
718.4,97.18,35.47,3.606,1.234,0.216,53
718.6,99.74,31.38,4.015,1.337,0.216,24
718.8,102.3,26.6,5.294,1.395,0.215,24
719.0,103.58,22.2,6.854,1.287,0.216,24
719.2,104.85,18.16,8.133,1.326,0.22,24
719.4,105.11,15.14,8.414,1.422,0.22,24
719.6,104.34,12.99,7.826,1.56,0.224,24
719.8,102.81,12.02,7.084,1.66,0.225,24
720.0,98.72,11.64,7.161,1.675,0.217,24
720.2,94.11,11.07,7.007,1.614,0.218,24
720.4,87.46,9.9,6.291,1.575,0.219,24
720.6,82.61,8.7,6.598,1.422,0.221,53
720.8,76.98,7.67,6.061,1.299,0.225,53
721.0,71.1,6.8,5.166,1.218,0.226,53
721.2,70.07,6.06,4.936,1.215,0.225,53
721.4,67.52,5.42,4.68,1.215,0.225,53
721.6,65.98,4.91,5.013,1.184,0.225,53
721.8,66.49,4.42,4.782,1.13,0.225,53
722.0,69.31,4.07,4.885,1.076,0.227,53
722.2,73.14,3.76,4.808,1.023,0.229,53
722.4,78.51,3.55,4.834,1.015,0.227,53
722.6,83.63,3.4,5.14,1.0,0.227,53
722.8,88.74,3.27,5.089,1.019,0.23,53
723.0,93.09,3.22,5.908,1.034,0.233,24
723.2,96.16,3.2,7.084,1.096,0.232,24
723.4,98.21,3.2,8.465,1.065,0.229,24
723.6,100.0,3.3,9.565,1.107,0.23,24
723.8,101.02,3.45,10.767,1.184,0.229,24
724.0,101.02,3.71,11.815,1.241,0.231,18
724.2,99.74,4.17,13.094,1.207,0.233,18
724.4,98.72,4.73,13.529,1.195,0.231,18
724.6,96.67,5.24,12.838,1.203,0.237,18
724.8,96.42,5.6,12.557,1.318,0.247,18
725.0,95.9,5.65,12.224,1.537,0.243,18
725.2,96.16,5.55,10.179,1.656,0.239,24
725.4,96.16,5.57,9.386,1.591,0.234,24
725.6,96.16,5.91,9.258,1.472,0.221,24
725.8,95.9,6.42,9.718,1.502,0.221,24
726.0,96.16,6.83,10.664,1.514,0.22,18
726.2,96.16,7.03,11.534,1.449,0.218,18
726.4,95.9,7.03,11.892,1.495,0.222,18
726.6,95.14,6.8,12.045,1.433,0.218,18
726.8,93.35,6.37,11.483,1.337,0.22,18
727.0,90.79,5.88,11.866,1.257,0.219,18
727.2,87.72,5.4,12.199,1.199,0.218,18
727.4,82.86,4.94,13.631,1.192,0.224,18
727.6,79.54,4.63,15.396,1.276,0.231,18
727.8,76.21,4.55,15.651,1.372,0.227,18
728.0,75.7,4.65,15.166,1.483,0.233,18
728.2,76.21,4.88,15.217,1.437,0.224,18
728.4,77.49,5.09,15.089,1.372,0.219,18
728.6,79.02,5.24,15.549,1.395,0.219,18
728.8,80.56,5.29,15.166,1.41,0.22,18
729.0,80.82,5.22,13.145,1.391,0.22,18
729.2,80.82,5.09,12.992,1.291,0.222,18
729.4,80.3,5.17,13.529,1.291,0.221,18
729.6,80.82,5.35,14.577,1.303,0.221,18
729.8,82.35,5.47,15.651,1.353,0.219,18
730.0,83.63,5.52,14.705,1.341,0.215,18
730.2,84.91,5.45,14.398,1.357,0.216,18
730.4,86.18,5.4,14.296,1.345,0.22,18
730.6,87.46,5.22,13.81,1.287,0.22,18
730.8,86.95,5.06,13.375,1.238,0.222,18
731.0,85.67,5.06,12.889,1.287,0.231,18
731.2,84.39,5.29,12.404,1.36,0.237,18
731.4,82.35,5.68,12.736,1.326,0.254,18
731.6,81.58,6.11,12.787,1.33,0.229,18
731.8,82.09,6.55,12.583,1.372,0.223,18
732.0,84.91,6.85,11.918,1.429,0.232,18
732.2,84.14,6.98,10.358,1.372,0.221,18
732.4,85.42,6.83,10.358,1.299,0.222,18
732.6,87.21,6.34,11.79,1.299,0.223,18
732.8,87.97,5.63,12.173,1.31,0.228,18
733.0,86.95,4.96,12.276,1.23,0.228,18
733.2,87.97,4.63,12.506,1.153,0.226,18
733.4,86.7,4.76,13.631,1.176,0.236,18
733.6,84.14,5.09,14.68,1.241,0.254,18
733.8,81.84,5.42,14.987,1.272,0.26,18
734.0,80.3,5.68,14.526,1.268,0.242,24
734.2,80.82,5.81,12.097,1.337,0.24,24
734.4,81.07,5.7,10.409,1.357,0.233,24
734.6,81.58,5.34,10.409,1.349,0.231,24
734.8,81.58,4.88,10.562,1.222,0.231,24
735.0,82.35,4.48,11.432,1.107,0.231,18
735.2,82.09,4.32,12.097,1.057,0.237,18
735.4,82.86,4.63,13.35,1.115,0.27,18
735.6,83.88,5.11,14.961,1.149,0.294,18
735.8,84.39,5.52,15.677,1.226,0.313,18
736.0,85.16,5.7,14.935,1.146,0.306,18
736.2,85.16,5.68,14.552,1.122,0.308,18
736.4,85.93,5.57,13.58,1.115,0.294,18
736.6,86.95,5.52,13.401,1.05,0.305,18
736.8,88.74,5.6,12.25,1.099,0.317,18
737.0,90.28,5.78,12.506,1.149,0.305,18
737.2,93.09,6.01,12.48,1.088,0.305,18
737.4,93.6,6.32,13.068,1.08,0.307,18
737.6,94.88,6.62,13.938,1.142,0.297,18
737.8,95.39,6.98,13.81,1.238,0.299,53
738.0,95.14,7.31,11.483,1.307,0.3,53
738.2,93.09,7.65,9.002,1.357,0.272,53
738.4,90.53,8.31,8.056,1.299,0.232,53
738.6,87.21,9.33,9.002,1.337,0.231,53
738.8,83.88,11.18,9.948,1.464,0.236,53
739.0,82.09,13.68,10.051,1.637,0.234,53
739.2,80.3,16.44,8.005,1.617,0.225,53
