DEPT,PS,PZ,GK,NGK,DS,LIT
760.0,0.8493608799048751,0.09027537449943145,0.08409250175192713,0.2408345752608048,0.02500000000000002,53
760.4,0.8446046373365039,0.07302120927473178,0.10021023125437983,0.2484351713859911,0.0416666666666667,53
760.6,0.8422265160523186,0.07158748207841004,0.10581639803784164,0.2532041728763041,0.05000000000000004,53
760.8,0.8431926278240188,0.06817620012854106,0.11843027330063069,0.2599105812220567,0.05000000000000004,53
761.0,0.8422265160523186,0.06328175211351164,0.1373510861948143,0.267511177347243,0.058333333333333376,53
761.4,0.819411414982164,0.05354229495229148,0.16748423265592152,0.2961251862891207,0.058333333333333376,53
761.6,0.7937722948870392,0.05176249567409897,0.1667834618079888,0.3141579731743666,0.058333333333333376,53
761.8,0.757654577883472,0.055322094230484,0.1618780658724597,0.3332339791356185,0.058333333333333376,53
762.0,0.7134363852556479,0.06491323478518811,0.18780658724597057,0.349478390461997,0.05000000000000004,53
762.4,0.6302764565992864,0.08641914273001433,0.22494744218640508,0.34187779433681087,0.05000000000000004,53
762.6,0.5932669441141497,0.08691353141840115,0.24246671338472323,0.3247391952309986,0.05000000000000004,53
762.8,0.5575951248513673,0.07588866366737529,0.25157673440784867,0.30849478390462004,0.05000000000000004,53
763.0,0.5305439952437573,0.053443417214614125,0.2228451296426069,0.29135618479880776,0.05000000000000004,53
763.4,0.5699316290130796,0.014188955356701439,0.20953048353188508,0.22160953800298064,0.05000000000000004,53
763.6,0.5908888228299642,0.008503485440253124,0.2067274001401542,0.22771982116244419,0.05000000000000004,53
763.8,0.5599732461355529,0.006921441637415335,0.2158374211632796,0.2387481371087929,0.05000000000000004,53
764.0,0.4996284185493459,0.006773125030899292,0.21934127540294326,0.2509687034277199,0.05416666666666671,53
764.4,0.439283590963139,0.008750679784446533,0.18009810791871061,0.2864381520119225,0.06666666666666672,53
764.6,0.4668549346016646,0.010530479062639046,0.153468815697267,0.30700447093889727,0.058333333333333376,53
764.8,0.5286117717003566,0.012705789291541009,0.13454800280308343,0.32667660208643823,0.058333333333333376,53
765.0,0.5799643281807372,0.015177732733475058,0.12894183601962161,0.34724292101341286,0.058333333333333376,53
765.4,0.5813763376932223,0.019132842240569534,0.1450595655220743,0.3669150521609538,0.05000000000000004,53
765.6,0.5523929845422115,0.02041825283037524,0.14435879467414156,0.37391952309985105,0.05000000000000004,53
765.8,0.5237812128418549,0.02204973550205171,0.1422564821303434,0.3879284649776453,0.05000000000000004,53
766.0,0.4870689655172413,0.024274484599792357,0.13945339873861248,0.4041728763040239,0.05000000000000004,53
766.4,0.3850326991676575,0.030355465466950116,0.09810791871058167,0.4412816691505216,0.05000000000000004,53
766.6,0.422116527942925,0.035447668957334255,0.07778556412053259,0.4564828614008942,0.05000000000000004,53
766.8,0.5038644470868013,0.04330844910268453,0.08128941836019622,0.43994038748137115,0.05000000000000004,53
767.0,0.5608650416171224,0.052602956444356544,0.08969866853538895,0.424441132637854,0.05000000000000004,53
767.4,0.6478151010701545,0.06590201216196172,0.10651716888577435,0.40745156482861405,0.058333333333333376,53
767.6,0.6611177170035671,0.06160083057299648,0.11282410651716891,0.4120715350223547,0.06666666666666672,53
767.8,0.6559155766944114,0.04983437978939041,0.10581639803784164,0.4023845007451566,0.06666666666666672,53
768.0,0.6530172413793103,0.038166806743461706,0.102312543798178,0.38077496274217587,0.07500000000000005,53
768.4,0.6083531510107014,0.027438572205467936,0.09039943938332166,0.3625931445603577,0.05000000000000004,53
768.6,0.5660671819262781,0.027438572205467936,0.08759635599159075,0.36512667660208653,0.058333333333333376,53
768.8,0.5432520808561236,0.030652098679982198,0.09039943938332166,0.37272727272727285,0.058333333333333376,53
769.0,0.5275713436385254,0.03604093538339843,0.09320252277505256,0.37704918032786894,0.058333333333333376,53
769.4,0.4805291319857311,0.050872596035002715,0.11212333566923617,0.4180327868852459,0.058333333333333376,53
769.6,0.4411414982164089,0.055322094230484,0.11702873160476528,0.426527570789866,0.058333333333333376,53
769.8,0.37938466111771685,0.05542097196816136,0.10301331464611074,0.4198211624441133,0.058333333333333376,53
770.0,0.3323424494649226,0.05280071191971127,0.07638402242466713,0.40461997019374074,0.058333333333333376,53
770.4,0.48907550535077277,0.05275127305087259,0.07428170988086896,0.3828614008941878,0.0416666666666667,53
770.6,0.5922265160523186,0.05492658327977455,0.08058864751226348,0.3691505216095381,0.058333333333333376,53
770.8,0.6577734839476812,0.05680526029564443,0.08269096005606168,0.36467958271236967,0.05000000000000004,53
771.0,0.7123959571938168,0.05903000939338507,0.0861948142957253,0.35111773472429214,0.058333333333333376,53
771.4,0.7865636147443519,0.060167103376674747,0.09740714786264892,0.33457526080476907,0.058333333333333376,53
771.6,0.8012782401902496,0.058585059573836945,0.09460406447091801,0.3307004470938898,0.058333333333333376,53
771.8,0.8050683709869202,0.05626143273841894,0.09600560616678347,0.3305514157973175,0.058333333333333376,53
772.0,0.7979340071343638,0.05388836703416225,0.10091100210231255,0.32876304023845015,0.058333333333333376,53
772.4,0.7751189060642092,0.04993325752706778,0.10932025227750526,0.33353204172876316,0.06666666666666672,53
772.6,0.75468192627824,0.04820289711771394,0.10581639803784164,0.33293591654247395,0.06666666666666672,53
772.8,0.734244946492271,0.045236564987393084,0.1072179397337071,0.33263785394932943,0.058333333333333376,53
773.0,0.7290428061831152,0.040589311316557075,0.10861948142957255,0.33681073025335323,0.05000000000000004,53
773.4,0.7171521997621878,0.030157709991595387,0.09460406447091801,0.328166915052161,0.058333333333333376,53
773.6,0.6820005945303209,0.02620260048450091,0.0911002102312544,0.32518628912071545,0.058333333333333376,53
773.8,0.6520511296076098,0.02402729025559895,0.1044148563419762,0.32727272727272727,0.058333333333333376,53
774.0,0.6416468489892984,0.023631779304889505,0.12263489838822705,0.33219076005961257,0.05000000000000004,53
774.4,0.6273781212841854,0.02610372274682355,0.16047652417659425,0.3509687034277199,0.03333333333333336,53
774.6,0.6212098692033293,0.02902061600830573,0.17939733707077787,0.3603576751117735,0.03333333333333336,53
774.8,0.5974286563614744,0.032926286646561526,0.19551506657323056,0.3718330849478391,0.05000000000000004,53
775.0,0.5485285374554101,0.03831512334997775,0.20532585844428874,0.3810730253353205,0.03333333333333336,53
775.4,0.49197384066587385,0.04671973105255352,0.25227750525578135,0.38464977645305515,0.0416666666666667,89
775.6,0.4725029726516051,0.04558263706926385,0.27890679747722497,0.36363636363636376,0.03333333333333336,89
775.8,0.4411414982164089,0.04192416077520146,0.2803083391730904,0.33293591654247395,0.05000000000000004,89
776.0,0.442553507728894,0.037771295792752256,0.2606867554309741,0.3055141579731744,0.05000000000000004,89
776.4,0.31376337693222345,0.035447668957334255,0.16818500350385426,0.2800298062593145,0.03333333333333336,24
776.6,0.25059453032104634,0.03663420180946259,0.11702873160476528,0.30000000000000004,0.03333333333333336,53
776.8,0.32565398335315093,0.03964997280862214,0.09039943938332166,0.33949329359165437,0.03333333333333336,53
777.0,0.4796373365041616,0.04479161516784495,0.08759635599159075,0.37645305514157973,0.0416666666666667,53
777.4,0.6392687277051128,0.05433331685371038,0.08969866853538895,0.38330849478390466,0.05000000000000004,53
777.6,0.6872770511296076,0.05710189350867652,0.08969866853538895,0.36304023845007455,0.06666666666666672,53
777.8,0.7262187871581449,0.058585059573836945,0.09740714786264892,0.3421758569299554,0.058333333333333376,53
778.0,0.743757431629013,0.05695357690216048,0.10371408549404346,0.35454545454545466,0.058333333333333376,53
778.4,0.7138822829964327,0.04998269639590646,0.10861948142957255,0.3618479880774963,0.05000000000000004,53
778.6,0.6919589774078477,0.04765906956048845,0.11282410651716891,0.3585692995529061,0.058333333333333376,53
778.8,0.6782104637336503,0.04632422010184407,0.11843027330063069,0.35767511177347255,0.058333333333333376,53
779.0,0.6672859690844233,0.04533544272507045,0.12824106517168887,0.35886736214605075,0.058333333333333376,53
779.4,0.5902942925089179,0.04667029218371484,0.1429572529782761,0.37242921013412816,0.058333333333333376,53
779.6,0.49814209274673,0.04924111336332624,0.1450595655220743,0.37317436661698966,0.058333333333333376,53
779.8,0.43207491082045174,0.051317545854550846,0.1478626489138052,0.3795827123695976,0.05000000000000004,53
780.0,0.43207491082045174,0.04924111336332624,0.1618780658724597,0.3883755588673622,0.05000000000000004,53
780.4,0.4976218787158144,0.03188807040094922,0.19691660826909602,0.31937406855439643,0.03333333333333336,53
780.6,0.479117122473246,0.026350917091016956,0.15697266993693065,0.2831594634873324,0.05000000000000004,53
780.8,0.41453626634958374,0.02600484500914619,0.12894183601962161,0.30208643815201197,0.0416666666666667,53
781.0,0.35225921521997616,0.02872398279527364,0.10932025227750526,0.3397913561847989,0.03333333333333336,53
781.4,0.4036117717003566,0.04414890987294211,0.10861948142957255,0.43517138599105815,0.03333333333333336,89
781.6,0.4506539833531509,0.0589805705245464,0.11422564821303437,0.4615499254843517,0.0416666666666667,89
781.8,0.49056183115338875,0.07465269194640826,0.13034337771548707,0.46766020864381525,0.05000000000000004,89
782.0,0.5142687277051129,0.08048647846937261,0.14085494043447794,0.43919523099850977,0.05000000000000004,53
782.4,0.5422859690844232,0.061007564146932314,0.1478626489138052,0.37570789865871834,0.06666666666666672,53
782.6,0.5779577883472056,0.060364858852029454,0.13945339873861248,0.3332339791356185,0.058333333333333376,53
782.8,0.6178656361474434,0.07045038809512037,0.12263489838822705,0.3107302533532042,0.06666666666666672,53
783.0,0.6506391200951247,0.0859741929104662,0.10932025227750526,0.3053651266766022,0.06666666666666672,53
783.4,0.692925089179548,0.12399268304741186,0.09740714786264892,0.3092399403874814,0.06666666666666672,53
783.6,0.7143281807372175,0.1412962871409502,0.09039943938332166,0.3056631892697467,0.06666666666666672,53
783.8,0.7423454221165279,0.14886043407326838,0.09460406447091801,0.2915052160953801,0.07500000000000005,53
784.0,0.7732609988109392,0.1402086320264992,0.09600560616678347,0.2619970193740686,0.07500000000000005,53
784.4,0.8003121284185493,0.11771394670489939,0.09039943938332166,0.22160953800298064,0.09166666666666673,53
784.6,0.7955558858501782,0.11880160181935036,0.0861948142957253,0.22414307004470946,0.0833333333333334,53
784.8,0.7907996432818073,0.12527809363721754,0.0861948142957253,0.23159463487332344,0.07500000000000005,53
785.0,0.7899078478002377,0.12681069857121666,0.09740714786264892,0.23219076005961256,0.07500000000000005,53
785.4,0.7907996432818073,0.10609581252780935,0.11352487736510163,0.23293591654247395,0.06666666666666672,53
785.6,0.7893876337693221,0.0924506847283334,0.11632796075683254,0.22473919523099858,0.07500000000000005,53
785.8,0.7917657550535077,0.08276066643595194,0.110021023125438,0.22146050670640838,0.06666666666666672,53
786.0,0.7945897740784779,0.0768774410441489,0.09740714786264892,0.2137108792846498,0.0833333333333334,53
786.4,0.7875297265160522,0.07302120927473178,0.08409250175192713,0.19850968703427724,0.0833333333333334,53
786.6,0.7870095124851365,0.0724773817175063,0.08339173090399439,0.19225037257824149,0.07500000000000005,53
786.8,0.7884215219976218,0.07148860434073268,0.07848633496846533,0.1989567809239941,0.07500000000000005,53
787.0,0.787975624256837,0.06970880506254017,0.07498248072880168,0.19746646795827125,0.07500000000000005,53
787.4,0.7774970273483947,0.06689078953873535,0.08479327259985985,0.20283159463487335,0.0833333333333334,53
787.6,0.7722948870392389,0.06965936619370149,0.09039943938332166,0.20253353204172883,0.0833333333333334,53
787.8,0.768950653983353,0.07569090819202057,0.10091100210231255,0.20745156482861404,0.0833333333333334,53
788.0,0.7627824019024969,0.0833539328620161,0.10581639803784164,0.20938897168405368,0.0833333333333334,53
788.4,0.7409334126040427,0.09546645572749295,0.09740714786264892,0.2,0.0833333333333334,53
