DEPT,PS,PZ,GK,NGK,DS,LIT
776.0,0.5029658284977434,0.0008504204856845882,0.09555468135326516,0.030920905220703575,0.04635761589403978,53
776.4,0.5239845261121858,0.0018898233015213067,0.08249409913453971,0.028232130853685873,0.052980132450331174,53
776.6,0.5565441650548034,0.00510252291410753,0.06538158929976397,0.02360146388826649,0.03973509933774838,53
776.8,0.5887169568020633,0.007937257866389491,0.05232100708103854,0.016730151616999027,0.013245033112582794,53
777.0,0.6126370083816893,0.008693187186998016,0.04323367427222659,0.014862947195458965,0.0,53
777.4,0.6460348162475823,0.0074648020410091635,0.03217938630999213,0.02173425946672643,0.0,53
777.6,0.6513862024500323,0.0068033638854767065,0.03721479150275373,0.02360146388826649,0.013245033112582794,53
777.8,0.6497098646034817,0.006236416895020314,0.042250196695515344,0.022854582119650465,0.01986754966887419,53
778.0,0.6443584784010316,0.005858452234716053,0.0482690794649882,0.022107700351034435,0.013245033112582794,53
778.4,0.615538362346873,0.004535575923651137,0.0623524783634933,0.03129434610501158,0.01986754966887419,53
778.6,0.5887169568020633,0.0034961731078144197,0.07041699449252556,0.042348196280528806,0.033112582781456984,53
778.8,0.5537072856221793,0.0023622791269016334,0.07643587726199841,0.05302860557173801,0.052980132450331174,53
779.0,0.5174081237911026,0.001511858641217046,0.08048780487804878,0.06833968182836657,0.05960264900662257,53
779.4,0.4687298517085752,0.0018898233015213067,0.0734461054287962,0.08820673687355295,0.04635761589403978,53
779.6,0.46544165054803355,0.003401681942738353,0.06136900078678205,0.09313615654641871,0.04635761589403978,53
779.8,0.47285622179239206,0.005763961069639987,0.05232100708103854,0.09545149002912841,0.052980132450331174,53
780.0,0.48484848484848486,0.009354625342530471,0.0482690794649882,0.09851370528045413,0.06622516556291397,53
780.4,0.49593810444874276,0.018047812529528487,0.040243902439024384,0.11031443722458736,0.05960264900662257,53
780.6,0.4967762733720181,0.02324482660871208,0.03418568056648308,0.11681230861154682,0.052980132450331174,53
